COUNTY,NAME,EASTING,NORTHING,CAPTURE DATE,SPECIES COMMON NAME,CAPTURE METHOD NAME,ORIGIN
Kings,SOUTH RIVER,363595,4973860,06/12/1978,Golden Shiner,100 ft gill net,Natural Occurrence
Kings,SOUTH TWIN,363895,4967700,09/13/2004,Smallmouth Bass,angling,Illegal Introduction
Kings,SOUTH TWIN,363895,4967700,01/01/1994,Smallmouth Bass,angling,Illegal Introduction
Kings,SOUTH TWIN,363895,4967700,07/21/1981,Brook Trout,100 ft gill net,Natural Occurrence
Kings,SOUTH TWIN,363895,4967700,07/21/1981,Brown Bullhead,100 ft gill net,Natural Occurrence
Kings,SOUTH TWIN,363895,4967700,07/21/1981,American Eel,visual observation,Natural Occurrence
Kings,SOUTH TWIN,363895,4967700,07/21/1981,White Sucker,100 ft gill net,Natural Occurrence
Kings,SPECTACLE,361014,4952570,07/20/1978,Brook Trout,100 ft gill net,Natural Occurrence
Kings,SPECTACLE,361014,4952570,07/20/1978,Brown Bullhead,100 ft gill net,Natural Occurrence
Kings,SPECTACLE,361014,4952570,07/20/1978,American Eel,100 ft gill net,Natural Occurrence
Kings,SPECTACLE,361014,4952570,07/20/1978,White Sucker,100 ft gill net,Natural Occurrence
Kings,SPECTACLE,361014,4952570,07/20/1978,Lake Chub,100 ft gill net,Natural Occurrence
Kings,SPECTACLE,361014,4952570,07/20/1978,Golden Shiner,100 ft gill net,Natural Occurrence
Kings,SPECTACLE,361014,4952570,07/20/1978,Banded Killifish,seine net,Natural Occurrence
Kings,SUNKEN,385669,4983380,06/24/1981,Rainbow Trout,100 ft gill net,Legal Introduction
Kings,SUNKEN,385669,4983380,06/24/1981,Brook Trout,visual observation,Natural Occurrence
Kings,SUNKEN,385669,4983380,06/24/1981,Brown Bullhead,100 ft gill net,Natural Occurrence
Kings,SUNKEN,385669,4983380,06/24/1981,Nine Spine Stickleback,seine net,Natural Occurrence
Kings,SUNKEN,385669,4983380,06/24/1981,Banded Killifish,100 ft gill net,Natural Occurrence
Kings,TANNER,359056,4956750,07/12/1978,Brook Trout,100 ft gill net,Natural Occurrence
Kings,TANNER,359056,4956750,07/12/1978,Brown Bullhead,100 ft gill net,Natural Occurrence
Kings,TANNER,359056,4956750,07/12/1978,Golden Shiner,100 ft gill net,Natural Occurrence
Kings,TANNER,359056,4956750,07/12/1978,Banded Killifish,100 ft gill net,Natural Occurrence
Kings,TOMAHAWK,361831,4971290,09/24/1998,Brook Trout,100 ft gill net,Natural Occurrence
Kings,TOMAHAWK,361831,4971290,09/24/1998,Brown Bullhead,100 ft gill net,Natural Occurrence
Kings,TOMAHAWK,361831,4971290,09/24/1998,White Sucker,100 ft gill net,Natural Occurrence
Kings,TOMAHAWK,361831,4971290,09/24/1998,Golden Shiner,minnow pail,Natural Occurrence
Kings,TOMAHAWK,361831,4971290,09/24/1998,Nine Spine Stickleback,minnow pail,Natural Occurrence
Kings,TOMAHAWK,361831,4971290,09/24/1998,Banded Killifish,minnow pail,Natural Occurrence
Kings,TORMENT,362189,4954490,06/13/1978,Brown Bullhead,100 ft gill net,Natural Occurrence
Kings,TORMENT,362189,4954490,06/13/1978,White Sucker,100 ft gill net,Natural Occurrence
Kings,TORMENT,362189,4954490,06/13/1978,Lake Chub,100 ft gill net,Natural Occurrence
Kings,TORMENT,362189,4954490,06/13/1978,Golden Shiner,100 ft gill net,Natural Occurrence
Kings,TORMENT,362189,4954490,06/13/1978,Banded Killifish,seine net,Natural Occurrence
Kings,TUPPER,374722,4986150,07/05/1984,Banded Killifish,minnow pail,Natural Occurrence
Kings,TURBITT,379404,4966040,07/26/1978,Yellow Perch,100 ft gill net,Natural Occurrence
Kings,TURBITT,379404,4966040,07/26/1978,Brown Bullhead,100 ft gill net,Natural Occurrence
Kings,TURBITT,379404,4966040,07/26/1978,Golden Shiner,100 ft gill net,Natural Occurrence
Kings,UPPER PALMER,359336,4971020,09/24/1998,Yellow Perch,100 ft gill net,Natural Occurrence
Kings,UPPER PALMER,359336,4971020,09/24/1998,Brown Bullhead,100 ft gill net,Natural Occurrence
Kings,UPPER PALMER,359336,4971020,09/24/1998,American Eel,visual observation,Natural Occurrence
Kings,UPPER PALMER,359336,4971020,09/24/1998,White Sucker,100 ft gill net,Natural Occurrence
Kings,UPPER SIXTY,356654,4957730,08/25/1976,Brook Trout,100 ft gill net,Natural Occurrence
Kings,UPPER SIXTY,356654,4957730,08/25/1976,Brown Bullhead,100 ft gill net,Natural Occurrence
Kings,UPPER SIXTY,356654,4957730,08/25/1976,American Eel,visual observation,Natural Occurrence
Kings,UPPER SIXTY,356654,4957730,08/25/1976,Golden Shiner,100 ft gill net,Natural Occurrence
Kings,UPPER SIXTY,356654,4957730,08/25/1976,Banded Killifish,100 ft gill net,Natural Occurrence
Kings,WEST TWIN,357167,4959810,07/27/1978,Brook Trout,100 ft gill net,Natural Occurrence
Kings,WEST TWIN,357167,4959810,07/27/1978,Brown Bullhead,100 ft gill net,Natural Occurrence
Kings,WEST TWIN,357167,4959810,07/27/1978,American Eel,visual observation,Natural Occurrence
Kings,WEST TWIN,357167,4959810,07/27/1978,Golden Shiner,100 ft gill net,Natural Occurrence
Kings,WEST TWIN,357167,4959810,07/27/1978,Nine Spine Stickleback,seine net,Natural Occurrence
Kings,LAKE PAUL,367315,4965251,08/22/2011,Chain Pickerel,angler report,Illegal Introduction
Lunenburg,ANDREW,368672,4912120,01/01/2000,Smallmouth Bass,unknown,Illegal Introduction
Lunenburg,ANDREW,368672,4912120,08/05/1983,White Perch,unknown,Natural Occurrence
Lunenburg,ANDREW,368672,4912120,08/05/1983,Yellow Perch,unknown,Natural Occurrence
Lunenburg,ANDREW,368672,4912120,08/05/1983,Brown Bullhead,unknown,Natural Occurrence
Lunenburg,ANDREW,368672,4912120,08/05/1983,White Sucker,unknown,Natural Occurrence
Lunenburg,ANDREW,368672,4912120,08/05/1983,Banded Killifish,unknown,Natural Occurrence
Lunenburg,BECKS,387159,4911320,01/01/1986,Smallmouth Bass,unknown,Illegal Introduction
Lunenburg,BECKS,387159,4911320,07/30/1968,Brook Trout,100 ft gill net,Natural Occurrence
Lunenburg,BEZANSON,399119,4942900,07/26/1964,Brook Trout,100 ft gill net,Natural Occurrence
Lunenburg,BEZANSON,399119,4942900,07/26/1964,Yellow Perch,100 ft gill net,Natural Occurrence
Lunenburg,BEZANSON,399119,4942900,07/26/1964,Brown Bullhead,100 ft gill net,Natural Occurrence
Lunenburg,BEZANSON,399119,4942900,07/26/1964,American Eel,100 ft gill net,Natural Occurrence
Lunenburg,BEZANSON,399119,4942900,07/26/1964,White Sucker,100 ft gill net,Natural Occurrence
Lunenburg,BIG MUSHAMUSH,377024,4927360,01/01/1994,Smallmouth Bass,angling,Illegal Introduction
Lunenburg,BIG MUSHAMUSH,377024,4927360,09/04/1980,White Perch,100 ft gill net,Natural Occurrence
Lunenburg,BIG MUSHAMUSH,377024,4927360,09/04/1980,Yellow Perch,100 ft gill net,Natural Occurrence
Lunenburg,BIG MUSHAMUSH,377024,4927360,09/04/1980,Brown Bullhead,100 ft gill net,Natural Occurrence
Lunenburg,BIG MUSHAMUSH,377024,4927360,09/04/1980,American Eel,visual observation,Natural Occurrence
Lunenburg,BIG MUSHAMUSH,377024,4927360,09/04/1980,White Sucker,100 ft gill net,Natural Occurrence
Lunenburg,BIG MUSHAMUSH,377024,4927360,09/04/1980,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Lunenburg,BLYSTEINER,381667,4919930,01/01/1986,Smallmouth Bass,angling,Illegal Introduction
Lunenburg,BLYSTEINER,381667,4919930,10/10/1984,White Perch,100 ft gill net,Natural Occurrence
Lunenburg,BLYSTEINER,381667,4919930,10/10/1984,American Eel,visual observation,Natural Occurrence
Lunenburg,BLYSTEINER,381667,4919930,10/10/1984,Banded Killifish,100 ft gill net,Natural Occurrence
Lunenburg,BUTLER,367376,4952340,08/01/2009,Smallmouth Bass,angling,Illegal Introduction
Lunenburg,BUTLER,367376,4952340,06/30/1965,Brook Trout,100 ft gill net,Natural Occurrence
Lunenburg,BUTLER,367376,4952340,06/30/1965,Brown Bullhead,100 ft gill net,Natural Occurrence
Lunenburg,BUTLER,367376,4952340,06/30/1965,White Sucker,100 ft gill net,Natural Occurrence
Lunenburg,BUTLER,367376,4952340,06/30/1965,Golden Shiner,100 ft gill net,Natural Occurrence
Lunenburg,CAMP,385923,4960990,07/29/2010,Smallmouth Bass,angling,Illegal Introduction
Lunenburg,CAMP,385923,4960990,06/17/1980,Brook Trout,100 ft gill net,Natural Occurrence
Lunenburg,CAMP,385923,4960990,06/17/1980,Yellow Perch,100 ft gill net,Natural Occurrence
Lunenburg,CAMP,385923,4960990,06/17/1980,Brown Bullhead,100 ft gill net,Natural Occurrence
Lunenburg,CAMP,385923,4960990,06/17/1980,White Sucker,100 ft gill net,Natural Occurrence
Lunenburg,CAMP,385923,4960990,06/17/1980,Lake Chub,100 ft gill net,Natural Occurrence
Lunenburg,CAMP,385923,4960990,06/17/1980,Golden Shiner,100 ft gill net,Natural Occurrence
Lunenburg,CAMP,385923,4960990,06/17/1980,Common Shiner,100 ft gill net,Natural Occurrence
Lunenburg,CAMP,385923,4960990,06/17/1980,Banded Killifish,seine net,Natural Occurrence
Lunenburg,CANORAN,375835,4939290,08/16/1980,Brook Trout,100 ft gill net,Natural Occurrence
Lunenburg,CANORAN,375835,4939290,08/16/1980,Yellow Perch,100 ft gill net,Natural Occurrence
Lunenburg,CANORAN,375835,4939290,08/16/1980,Brown Bullhead,100 ft gill net,Natural Occurrence
Lunenburg,CANORAN,375835,4939290,08/16/1980,American Eel,visual observation,Natural Occurrence
Lunenburg,CANORAN,375835,4939290,08/16/1980,White Sucker,100 ft gill net,Natural Occurrence
Lunenburg,CANORAN,375835,4939290,08/16/1980,Lake Chub,seine net,Natural Occurrence
Lunenburg,CANORAN,375835,4939290,08/16/1980,Golden Shiner,100 ft gill net,Natural Occurrence
Lunenburg,CANORAN,375835,4939290,08/16/1980,Banded Killifish,seine net,Natural Occurrence
Lunenburg,CARD,398552,4954780,08/16/2006,Brown Trout,100 ft gill net,Legal Introduction
Lunenburg,CARD,398552,4954780,08/16/2006,Brook Trout,visual observation,Natural Occurrence
Lunenburg,CARD,398552,4954780,08/16/2006,Brown Bullhead,unknown,Natural Occurrence
Lunenburg,CARD,398552,4954780,08/16/2006,White Sucker,300 ft gill net,Natural Occurrence
Lunenburg,CARD,398552,4954780,08/16/2006,Lake Chub,300 ft gill net,Natural Occurrence
Lunenburg,CARD,398552,4954780,08/16/2006,Golden Shiner,unknown,Natural Occurrence
Lunenburg,CARD,398552,4954780,08/16/2006,Nine Spine Stickleback,seine net,Natural Occurrence
Lunenburg,CARD,398552,4954780,08/03/1990,Brown Trout,100 ft gill net,Legal Introduction
Lunenburg,CARD,398552,4954780,08/03/1990,Brook Trout,visual observation,Natural Occurrence
Lunenburg,CARD,398552,4954780,08/03/1990,White Sucker,300 ft gill net,Natural Occurrence
Lunenburg,CARD,398552,4954780,08/03/1990,Lake Chub,300 ft gill net,Natural Occurrence
Lunenburg,CARD,398552,4954780,08/03/1990,Nine Spine Stickleback,seine net,Natural Occurrence
Lunenburg,CARIBOU,376904,4931410,08/31/2000,White Perch,100 ft gill net,Natural Occurrence
Lunenburg,CARIBOU,376904,4931410,08/31/2000,Yellow Perch,100 ft gill net,Natural Occurrence
Lunenburg,CARIBOU,376904,4931410,08/31/2000,Lake Whitefish,300 ft gill net,Natural Occurrence
Lunenburg,CARIBOU,376904,4931410,08/31/2000,White Sucker,100 ft gill net,Natural Occurrence
Lunenburg,CARIBOU,376904,4931410,08/31/2000,Lake Chub,100 ft gill net,Natural Occurrence
Lunenburg,CARIBOU,376904,4931410,08/31/2000,Golden Shiner,100 ft gill net,Natural Occurrence
Lunenburg,CARIBOU,376904,4931410,08/31/2000,Common Shiner,minnow pail,Natural Occurrence
Lunenburg,CARIBOU,376904,4931410,08/31/2000,Banded Killifish,minnow pail,Natural Occurrence
Lunenburg,CARIBOU,376904,4931410,08/31/2000,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Lunenburg,CARIBOU,376904,4931410,08/23/1983,White Perch,100 ft gill net,Natural Occurrence
Lunenburg,CARIBOU,376904,4931410,08/23/1983,Yellow Perch,100 ft gill net,Natural Occurrence
Lunenburg,CARIBOU,376904,4931410,08/23/1983,Lake Whitefish,300 ft gill net,Natural Occurrence
Lunenburg,CARIBOU,376904,4931410,08/23/1983,White Sucker,100 ft gill net,Natural Occurrence
Lunenburg,CARIBOU,376904,4931410,08/23/1983,Lake Chub,100 ft gill net,Natural Occurrence
Lunenburg,CARIBOU,376904,4931410,08/23/1983,Golden Shiner,100 ft gill net,Natural Occurrence
Lunenburg,CARIBOU,376904,4931410,08/23/1983,Common Shiner,minnow pail,Natural Occurrence
Lunenburg,CARIBOU,376904,4931410,08/23/1983,Banded Killifish,minnow pail,Natural Occurrence
Lunenburg,CARIBOU,376904,4931410,08/23/1983,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Lunenburg,CARIBOU,376904,4931410,08/27/1980,White Perch,100 ft gill net,Natural Occurrence
Lunenburg,CARIBOU,376904,4931410,08/27/1980,Yellow Perch,100 ft gill net,Natural Occurrence
Lunenburg,CARIBOU,376904,4931410,08/27/1980,Lake Whitefish,300 ft gill net,Natural Occurrence
Lunenburg,CARIBOU,376904,4931410,08/27/1980,White Sucker,100 ft gill net,Natural Occurrence
Lunenburg,CARIBOU,376904,4931410,08/27/1980,Lake Chub,100 ft gill net,Natural Occurrence
Lunenburg,CARIBOU,376904,4931410,08/27/1980,Golden Shiner,100 ft gill net,Natural Occurrence
Lunenburg,CARIBOU,376904,4931410,08/27/1980,Common Shiner,minnow pail,Natural Occurrence
Lunenburg,CARIBOU,376904,4931410,08/27/1980,Banded Killifish,minnow pail,Natural Occurrence
Lunenburg,CARIBOU,376904,4931410,08/27/1980,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Lunenburg,CHINA,375615,4900510,08/01/1990,Yellow Perch,unknown,Natural Occurrence
Lunenburg,CHINA,375615,4900510,08/01/1990,Brown Bullhead,unknown,Natural Occurrence
Lunenburg,CHINA,375615,4900510,08/01/1990,American Eel,unknown,Natural Occurrence
Lunenburg,CHINA,375615,4900510,08/01/1990,Golden Shiner,unknown,Natural Occurrence
Lunenburg,CHURCH,372687,4933980,03/06/2013,Chain Pickerel,angling,Illegal Introduction
Lunenburg,CHURCH,372687,4933980,01/01/2002,Smallmouth Bass,angling,Illegal Introduction
Lunenburg,CHURCH,372687,4933980,08/20/1980,White Perch,100 ft gill net,Natural Occurrence
Lunenburg,CHURCH,372687,4933980,08/20/1980,Yellow Perch,100 ft gill net,Natural Occurrence
Lunenburg,CHURCH,372687,4933980,08/20/1980,Brown Bullhead,100 ft gill net,Natural Occurrence
Lunenburg,CHURCH,372687,4933980,08/20/1980,White Sucker,100 ft gill net,Natural Occurrence
Lunenburg,CHURCH,372687,4933980,08/20/1980,Lake Chub,100 ft gill net,Natural Occurrence
Lunenburg,CHURCH,372687,4933980,08/20/1980,Golden Shiner,100 ft gill net,Natural Occurrence
Lunenburg,CHURCH,372687,4933980,08/20/1980,Common Shiner,seine net,Natural Occurrence
Lunenburg,CHURCH,372687,4933980,08/20/1980,Banded Killifish,seine net,Natural Occurrence
Lunenburg,CLEARLAND,389022,4924030,07/13/1983,Brook Trout,visual observation,Natural Occurrence
Lunenburg,CLEARLAND,389022,4924030,07/13/1983,White Perch,100 ft gill net,Natural Occurrence
Lunenburg,CLEARLAND,389022,4924030,07/13/1983,White Sucker,100 ft gill net,Natural Occurrence
Lunenburg,CLEARLAND,389022,4924030,07/13/1983,Banded Killifish,seine net,Natural Occurrence
Lunenburg,COOLEN,409136,4947860,08/14/2003,Brook Trout,unknown,Natural Occurrence
Lunenburg,COOLEN,409136,4947860,08/14/2003,American Eel,unknown,Natural Occurrence
Lunenburg,COOLEN,409136,4947860,08/14/2003,Lake Chub,unknown,Natural Occurrence
Lunenburg,COOLEN,409136,4947860,08/14/2003,Banded Killifish,unknown,Natural Occurrence
Lunenburg,CORNWALL,375011,4931620,08/19/1980,American Eel,visual observation,Natural Occurrence
Lunenburg,CORNWALL,375011,4931620,08/19/1980,White Sucker,100 ft gill net,Natural Occurrence
Lunenburg,CORNWALL,375011,4931620,08/19/1980,Golden Shiner,100 ft gill net,Natural Occurrence
Lunenburg,COVEY,384596,4918590,08/14/2003,Brook Trout,unknown,Natural Occurrence
Lunenburg,COVEY,384596,4918590,08/14/2003,Smallmouth Bass,angling,Illegal Introduction
Lunenburg,COVEY,384596,4918590,08/14/2003,White Perch,unknown,Natural Occurrence
Lunenburg,COVEY,384596,4918590,08/14/2003,Brown Bullhead,unknown,Natural Occurrence
Lunenburg,COVEY,384596,4918590,08/14/2003,White Sucker,unknown,Natural Occurrence
Lunenburg,COVEY,384596,4918590,08/14/2003,Golden Shiner,unknown,Natural Occurrence
Lunenburg,COVEY,384596,4918590,08/14/2003,Common Shiner,unknown,Natural Occurrence
Lunenburg,CRANBERRY,367473,4946780,08/07/1980,Brook Trout,100 ft gill net,Natural Occurrence
Lunenburg,CRANBERRY,367473,4946780,08/07/1980,American Eel,visual observation,Natural Occurrence
Lunenburg,CRANBERRY,367473,4946780,08/07/1980,White Sucker,100 ft gill net,Natural Occurrence
Lunenburg,CRANBERRY,367473,4946780,08/07/1980,Golden Shiner,100 ft gill net,Natural Occurrence
Lunenburg,CROOKED,373435,4903010,07/28/2010,Smallmouth Bass,angling,Illegal Introduction
Lunenburg,CROOKED,373435,4903010,08/26/1983,White Perch,100 ft gill net,Natural Occurrence
Lunenburg,CROOKED,373435,4903010,08/26/1983,Yellow Perch,100 ft gill net,Natural Occurrence
Lunenburg,CROOKED,373435,4903010,08/26/1983,White Sucker,100 ft gill net,Natural Occurrence
Lunenburg,CROUSE,388292,4913890,01/01/1996,Smallmouth Bass,angling,Illegal Introduction
Lunenburg,CROUSE,388292,4913890,08/23/1984,Brook Trout,100 ft gill net,Natural Occurrence
Lunenburg,DAUPHINEES MILL,411820,4946000,07/17/1986,Brook Trout,unknown,Natural Occurrence
Lunenburg,DAUPHINEES MILL,411820,4946000,07/17/1986,American Eel,unknown,Natural Occurrence
Lunenburg,DAUPHINEES MILL,411820,4946000,07/17/1986,White Sucker,unknown,Natural Occurrence
Lunenburg,DAUPHINEES MILL,411820,4946000,07/17/1986,Banded Killifish,unknown,Natural Occurrence
Lunenburg,DOREYS,377004,4939880,08/12/1980,Yellow Perch,100 ft gill net,Natural Occurrence
Lunenburg,DOREYS,377004,4939880,08/12/1980,Brown Bullhead,100 ft gill net,Natural Occurrence
Lunenburg,DOREYS,377004,4939880,08/12/1980,White Sucker,100 ft gill net,Natural Occurrence
Lunenburg,DOREYS,377004,4939880,08/12/1980,Golden Shiner,100 ft gill net,Natural Occurrence
Lunenburg,FANCY,376842,4908760,01/01/1997,Smallmouth Bass,unknown,Illegal Introduction
Lunenburg,FANCY,376842,4908760,06/13/1984,Atlantic Salmon,unknown,Natural Occurrence
Lunenburg,FANCY,376842,4908760,06/13/1984,White Perch,100 ft gill net,Natural Occurrence
Lunenburg,FANCY,376842,4908760,06/13/1984,Yellow Perch,100 ft gill net,Natural Occurrence
Lunenburg,FANCY,376842,4908760,06/13/1984,Brown Bullhead,100 ft gill net,Natural Occurrence
Lunenburg,FANCY,376842,4908760,06/13/1984,White Sucker,100 ft gill net,Natural Occurrence
Lunenburg,FANCY,376842,4908760,06/13/1984,Golden Shiner,100 ft gill net,Natural Occurrence
Lunenburg,FANCY,376842,4908760,06/13/1984,Banded Killifish,minnow pail,Natural Occurrence
Lunenburg,FANCY,376842,4908760,06/13/1984,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Lunenburg,FITCH LITTLE,377258,4906030,07/28/2010,Smallmouth Bass,angling,Illegal Introduction
Lunenburg,FITCH LITTLE,377258,4906030,06/12/1984,White Perch,100 ft gill net,Natural Occurrence
Lunenburg,FITCH LITTLE,377258,4906030,06/12/1984,Yellow Perch,100 ft gill net,Natural Occurrence
Lunenburg,FITCH LITTLE,377258,4906030,06/12/1984,Brown Bullhead,100 ft gill net,Natural Occurrence
Lunenburg,FITCH LITTLE,377258,4906030,06/12/1984,American Eel,unknown,Natural Occurrence
Lunenburg,FITCH LITTLE,377258,4906030,06/12/1984,White Sucker,100 ft gill net,Natural Occurrence
Lunenburg,FITCH LITTLE,377258,4906030,06/12/1984,Lake Chub,100 ft gill net,Natural Occurrence
Lunenburg,FITCH LITTLE,377258,4906030,06/12/1984,Golden Shiner,100 ft gill net,Natural Occurrence
Lunenburg,FITCH LITTLE,377258,4906030,06/12/1984,Banded Killifish,100 ft gill net,Natural Occurrence
Lunenburg,FITCH LONG,377928,4906090,07/28/2010,Smallmouth Bass,angling,Illegal Introduction
Lunenburg,FITCH LONG,377928,4906090,06/11/1984,White Perch,100 ft gill net,Natural Occurrence
Lunenburg,FITCH LONG,377928,4906090,06/11/1984,Yellow Perch,100 ft gill net,Natural Occurrence
Lunenburg,FITCH LONG,377928,4906090,06/11/1984,Brown Bullhead,100 ft gill net,Natural Occurrence
Lunenburg,FITCH LONG,377928,4906090,06/11/1984,Lake Chub,minnow pail,Natural Occurrence
Lunenburg,FITCH LONG,377928,4906090,06/11/1984,Golden Shiner,minnow pail,Natural Occurrence
